id,x,y,z,status
26654,-4.8841715,6.2728086,5.717354,No ansiedad
26655,-4.9416323,6.2728086,5.592855,No ansiedad
26656,-4.8267107,6.2249246,5.707777,No ansiedad
26657,-4.903325,6.1866174,5.659893,No ansiedad
26658,-4.9320555,6.253655,5.7269306,No ansiedad
26659,-4.912902,6.196194,5.746084,No ansiedad
26660,-4.855441,6.2249246,5.755661,No ansiedad
26661,-4.8937483,6.2632318,5.755661,No ansiedad
26662,-4.8458643,6.2728086,5.631162,No ansiedad
26663,-4.8841715,6.157887,5.650316,No ansiedad
26664,-4.865018,6.253655,5.7365074,No ansiedad
26665,-4.8745947,6.301539,5.803545,No ansiedad
26666,-4.8458643,6.2345014,5.6982,No ansiedad
26667,-4.8841715,6.2249246,5.861006,No ansiedad
26668,-4.8841715,6.1866174,5.659893,No ansiedad
26669,-4.855441,6.1770406,5.66947,No ansiedad
26670,-4.912902,6.215348,5.7269306,No ansiedad
26671,-4.912902,6.2249246,5.7843914,No ansiedad
26672,-4.865018,6.157887,5.717354,No ansiedad
26673,-4.8937483,6.205771,5.7269306,No ansiedad
26674,-4.8841715,6.2345014,5.813122,No ansiedad
26675,-4.8841715,6.2632318,5.803545,No ansiedad
26676,-4.8745947,6.244078,5.6982,No ansiedad
26677,-4.865018,6.1866174,5.6790466,No ansiedad
26678,-4.912902,6.1866174,5.765238,No ansiedad
26679,-4.9703627,6.2632318,5.7748146,No ansiedad
26680,-4.8841715,6.253655,5.6982,No ansiedad
26681,-4.912902,6.196194,5.717354,No ansiedad
26682,-4.8745947,6.1866174,5.6790466,No ansiedad
26683,-4.8841715,6.3206925,5.707777,No ansiedad
26684,-4.865018,6.2632318,5.6215854,No ansiedad
26685,-4.8937483,6.244078,5.755661,No ansiedad
26686,-4.855441,6.253655,5.66947,No ansiedad
26687,-4.9320555,6.291962,5.707777,No ansiedad
26688,-4.903325,6.2345014,5.6886234,No ansiedad
26689,-4.865018,6.205771,5.7269306,No ansiedad
26690,-4.8745947,6.244078,5.6886234,No ansiedad
26691,-4.8745947,6.2249246,5.631162,No ansiedad
26692,-4.8841715,6.253655,5.7748146,No ansiedad
26693,-4.8458643,6.157887,5.7269306,No ansiedad
26694,-4.9320555,6.244078,5.813122,No ansiedad
26695,-4.8937483,6.2249246,5.7748146,No ansiedad
26696,-4.8841715,6.2345014,5.746084,No ansiedad
26697,-4.865018,6.2345014,5.707777,No ansiedad
26698,-4.855441,6.205771,5.7269306,No ansiedad
26699,-4.8937483,6.2249246,5.659893,No ansiedad
26700,-4.865018,6.205771,5.755661,No ansiedad
26701,-4.9224787,6.2728086,5.7843914,No ansiedad
26702,-4.912902,6.2728086,5.583278,No ansiedad
26703,-4.960786,6.196194,5.803545,No ansiedad
26704,-4.8841715,6.215348,5.717354,No ansiedad
26705,-4.8937483,6.2345014,5.841852,No ansiedad
26706,-4.8745947,6.1866174,5.717354,No ansiedad
26707,-4.912902,6.1866174,5.7843914,No ansiedad
26708,-4.8362875,6.167464,5.659893,No ansiedad
26709,-4.865018,6.205771,5.650316,No ansiedad
26710,-4.8841715,6.14831,5.6982,No ansiedad
26711,-4.8458643,6.2823853,5.6407394,No ansiedad
26712,-4.999093,6.3206925,5.7365074,No ansiedad
26713,-4.865018,6.215348,5.717354,No ansiedad
26714,-4.9320555,6.253655,5.7365074,No ansiedad
26715,-4.8841715,6.157887,5.6120086,No ansiedad
26716,-4.999093,6.3111157,5.659893,No ansiedad
26717,-4.8458643,6.2632318,5.602432,No ansiedad
26718,-4.7884035,6.2345014,5.5737014,No ansiedad
26719,-4.8841715,6.196194,5.765238,No ansiedad
26720,-4.855441,6.196194,5.659893,No ansiedad
26721,-4.8745947,6.2823853,5.7843914,No ansiedad
26722,-4.951209,6.2728086,5.803545,No ansiedad
26723,-4.8458643,6.1866174,5.707777,No ansiedad
26724,-4.8362875,6.2823853,5.7748146,No ansiedad
26725,-4.8458643,6.205771,5.6886234,No ansiedad
26726,-4.9320555,6.1770406,5.7843914,No ansiedad
26727,-4.8267107,6.14831,5.803545,No ansiedad
26728,-4.865018,6.2249246,5.7748146,No ansiedad
26729,-4.8745947,6.215348,5.6790466,No ansiedad
26730,-4.8745947,6.253655,5.6790466,No ansiedad
26731,-4.960786,6.244078,5.755661,No ansiedad
26732,-4.865018,6.2823853,5.6407394,No ansiedad
26733,-4.8937483,6.253655,5.7269306,No ansiedad
26734,-4.865018,6.2632318,5.631162,No ansiedad
26735,-4.8937483,6.1770406,5.765238,No ansiedad
26736,-4.8458643,6.2249246,5.717354,No ansiedad
26737,-4.855441,6.2728086,5.6886234,No ansiedad
26738,-4.8458643,6.3206925,5.659893,No ansiedad
26739,-4.865018,6.291962,5.66947,No ansiedad
26740,-4.912902,6.2345014,5.650316,No ansiedad
26741,-4.855441,6.215348,5.746084,No ansiedad
26742,-4.951209,6.2632318,5.7269306,No ansiedad
26743,-4.8937483,6.205771,5.650316,No ansiedad
26744,-4.8841715,6.2728086,5.6790466,No ansiedad
26745,-4.903325,6.2345014,5.6407394,No ansiedad
26746,-4.912902,6.2632318,5.717354,No ansiedad
26747,-4.9224787,6.205771,5.7365074,No ansiedad
26748,-4.9320555,6.2345014,5.7748146,No ansiedad
26749,-4.8745947,6.2249246,5.7365074,No ansiedad
26750,-4.855441,6.2632318,5.5737014,No ansiedad
26751,-4.903325,6.205771,5.755661,No ansiedad
26752,-4.855441,6.215348,5.7269306,No ansiedad
26753,-4.8841715,6.205771,5.7269306,No ansiedad
26754,-4.8267107,6.2632318,5.6790466,No ansiedad
26755,-4.912902,6.2249246,5.717354,No ansiedad
26756,-4.8937483,6.205771,5.7269306,No ansiedad
26757,-5.085284,6.157887,5.363012,No ansiedad
26758,-4.8267107,6.3206925,5.8801594,No ansiedad
26759,-4.7788267,6.301539,5.439626,No ansiedad
26760,-4.8745947,6.205771,5.7269306,No ansiedad
26761,-4.951209,6.2345014,5.717354,No ansiedad
26762,-4.8841715,6.4068837,5.755661,No ansiedad
26763,-4.8841715,6.291962,5.391742,No ansiedad
26764,-4.8458643,6.244078,5.755661,No ansiedad
26765,-4.865018,6.1770406,5.8322754,No ansiedad
26766,-4.7309427,6.244078,5.4300494,No ansiedad
26767,-4.9224787,6.244078,5.803545,No ansiedad
26768,-4.8458643,6.1387334,5.746084,No ansiedad
26769,-4.7022123,6.167464,5.6790466,No ansiedad
26770,-4.855441,6.167464,5.8322754,No ansiedad
26771,-4.759673,6.1195793,6.0238113,No ansiedad
26772,-4.807557,6.3206925,5.4300494,No ansiedad
26773,-4.7884035,6.397307,5.6886234,No ansiedad
26774,-4.8458643,6.14831,5.7748146,No ansiedad
26775,-4.8745947,6.0238113,6.5505357,No ansiedad
26776,-4.7788267,6.129156,6.3206925,No ansiedad
26777,-4.951209,6.244078,5.746084,No ansiedad
26778,-4.76925,6.1387334,6.5122285,No ansiedad
26779,-4.8267107,5.889736,6.3589997,No ansiedad
26780,-4.7884035,6.3781533,5.659893,No ansiedad
26781,-4.903325,5.93762,6.540959,No ansiedad
26782,-5.0757074,5.947197,6.291962,No ansiedad
26783,-4.76925,6.0621185,6.2632318,No ansiedad
26784,-4.9703627,6.0621185,6.301539,No ansiedad
26785,-5.085284,6.2345014,5.363012,No ansiedad
26786,-4.6830587,6.0046577,5.813122,No ansiedad
26787,-4.7979803,6.1004257,6.1195793,No ansiedad
26788,-4.8841715,6.301539,5.755661,No ansiedad
26789,-4.4436383,6.129156,6.3781533,No ansiedad
26790,-4.8745947,6.435614,5.717354,No ansiedad
26791,-4.6351743,6.0716953,5.947197,No ansiedad
26792,-4.5872903,5.861006,6.339846,No ansiedad
26793,-4.6926355,5.746084,6.4547677,No ansiedad
26794,-4.510676,5.9184666,6.215348,No ansiedad
26795,-4.280833,5.793968,6.14831,No ansiedad
26796,-4.4819455,5.650316,6.943185,No ansiedad
26797,-4.3382936,5.66947,6.0238113,No ansiedad
26798,-4.4244847,5.9184666,5.947197,No ansiedad
26799,-4.596867,6.0525417,6.1100025,No ansiedad
26800,-4.7309427,5.995081,6.2345014,No ansiedad
26801,-4.462792,6.291962,5.889736,No ansiedad
26802,-4.3957543,6.38773,5.899313,No ansiedad
26803,-4.6830587,6.4739213,5.755661,No ansiedad
26804,-4.5681367,6.5026517,5.650316,No ansiedad
26805,-4.673482,6.4260373,5.889736,No ansiedad
26806,-4.8937483,6.579266,5.793968,No ansiedad
26807,-4.1276035,5.7365074,5.746084,No ansiedad
26808,-4.759673,6.5122285,5.7269306,No ansiedad
26809,-4.261679,6.3302693,5.841852,No ansiedad
26810,-4.7022123,6.3302693,5.765238,No ansiedad
26811,-4.548983,6.5984197,5.592855,No ansiedad
26812,-3.8498764,5.2385135,6.196194,No ansiedad
26813,-4.31914,6.531382,5.8226986,No ansiedad
26814,-4.1946416,5.544971,6.493075,No ansiedad
26815,-4.6160207,6.291962,6.339846,No ansiedad
26816,-4.548983,5.9567738,7.335834,No ansiedad
26817,-4.673482,6.3781533,6.253655,No ansiedad
26818,-4.55856,6.2345014,6.4260373,No ansiedad
26819,-4.501099,5.9280434,6.3781533,No ansiedad
26820,-4.4723687,5.995081,6.4164605,No ansiedad
26821,-4.663905,6.493075,6.2728086,No ansiedad
26822,-4.6830587,6.0716953,6.4068837,No ansiedad
26823,-4.654328,6.5026517,6.205771,No ansiedad
26824,-4.5202527,6.339846,6.3111157,No ansiedad
26825,-4.6351743,6.4547677,6.1387334,No ansiedad
26826,-4.5202527,6.3781533,6.2823853,No ansiedad
26827,-4.232949,6.3111157,6.339846,No ansiedad
26828,-4.1946416,6.3302693,6.3111157,No ansiedad
26829,-4.4244847,6.2728086,6.3781533,No ansiedad
26830,-4.367024,6.2632318,6.301539,No ansiedad
26831,-4.060566,6.2632318,6.339846,No ansiedad
26832,-4.232949,6.2632318,6.1770406,No ansiedad
26833,-4.156334,6.14831,6.1100025,No ansiedad
26834,-4.232949,6.1770406,6.0238113,No ansiedad
26835,-4.261679,6.1195793,5.889736,No ansiedad
26836,-4.271256,6.2249246,5.9567738,No ansiedad
26837,-4.309563,6.1866174,5.9567738,No ansiedad
26838,-4.3861775,6.042965,5.8322754,No ansiedad
26839,-4.3766007,6.1100025,5.793968,No ansiedad
26840,-4.3766007,6.0238113,5.8801594,No ansiedad
26841,-4.3861775,6.0142345,5.793968,No ansiedad
26842,-4.4340615,5.8705826,5.93762,No ansiedad
26843,-4.3766007,5.889736,6.3206925,No ansiedad
26844,-4.4340615,6.0238113,5.947197,No ansiedad
26845,-4.3478703,6.3302693,6.291962,No ansiedad
26846,-4.3287168,6.1100025,6.5984197,No ansiedad
26847,-4.76925,6.167464,6.167464,No ansiedad
26848,-4.5777135,5.9280434,6.0046577,No ansiedad
26849,-4.5298295,6.1195793,6.033388,No ansiedad
26850,-4.7405195,5.985504,6.0238113,No ansiedad
26851,-4.3861775,6.253655,6.6271505,No ansiedad
26852,-4.711789,6.2249246,6.14831,No ansiedad
26853,-4.7309427,6.215348,6.042965,No ansiedad
26854,-4.7022123,6.090849,6.3302693,No ansiedad
26855,-4.759673,6.081272,6.253655,No ansiedad
26856,-4.5872903,6.1770406,5.995081,No ansiedad
26857,-4.817134,6.157887,6.0621185,No ansiedad
26858,-4.501099,6.2632318,6.0525417,No ansiedad
26859,-4.807557,6.1195793,6.033388,No ansiedad
26860,-4.8267107,6.1866174,6.0046577,No ansiedad
26861,-4.9224787,6.0621185,5.8801594,No ansiedad
26862,-5.00867,6.033388,5.90889,No ansiedad
26863,-4.855441,6.157887,6.042965,No ansiedad
26864,-4.9320555,6.0716953,5.947197,No ansiedad
26865,-4.721366,6.157887,5.9759274,No ansiedad
26866,-4.548983,6.081272,6.0716953,No ansiedad
26867,-4.8937483,6.1100025,6.0238113,No ansiedad
26868,-4.654328,6.1387334,5.9280434,No ansiedad
26869,-4.721366,6.167464,6.033388,No ansiedad
26870,-4.5872903,6.1100025,5.985504,No ansiedad
26871,-4.5681367,6.042965,6.0046577,No ansiedad
26872,-4.5298295,6.1004257,6.0621185,No ansiedad
26873,-4.644751,6.0525417,6.14831,No ansiedad
26874,-4.6926355,6.0238113,6.129156,No ansiedad
26875,-4.6255975,6.0621185,6.1004257,No ansiedad
26876,-4.6926355,6.090849,6.244078,No ansiedad
26877,-4.501099,6.090849,6.0716953,No ansiedad
26878,-4.711789,6.1100025,6.0716953,No ansiedad
26879,-4.7788267,6.090849,6.1387334,No ansiedad
26880,-4.6830587,6.1195793,6.0238113,No ansiedad
26881,-4.606444,6.1100025,6.0238113,No ansiedad
26882,-4.6160207,6.1100025,5.985504,No ansiedad
26883,-4.5872903,6.0238113,5.93762,No ansiedad
26884,-4.654328,6.081272,6.0525417,No ansiedad
26885,-4.6160207,6.1100025,6.0046577,No ansiedad
26886,-4.6351743,6.1004257,5.985504,No ansiedad
26887,-4.654328,6.0525417,5.9663506,No ansiedad
26888,-4.5872903,6.0621185,6.090849,No ansiedad
26889,-4.7022123,6.0525417,6.1195793,No ansiedad
26890,-4.711789,6.090849,6.1866174,No ansiedad
26891,-4.711789,6.0621185,6.081272,No ansiedad
26892,-4.7309427,6.081272,6.1004257,No ansiedad
26893,-4.721366,6.0716953,6.042965,No ansiedad
26894,-4.759673,6.090849,6.0716953,No ansiedad
26895,-4.7405195,6.1100025,6.1866174,No ansiedad
26896,-4.711789,6.129156,6.1195793,No ansiedad
26897,-4.721366,6.0621185,6.0621185,No ansiedad
26898,-4.6160207,6.090849,6.0716953,No ansiedad
26899,-4.6926355,6.1195793,6.0142345,No ansiedad
26900,-4.6830587,6.0142345,6.0716953,No ansiedad
26901,-4.6255975,6.1195793,6.129156,No ansiedad
26902,-4.6255975,6.1195793,6.0621185,No ansiedad
26903,-4.7022123,6.033388,6.0238113,No ansiedad
26904,-4.7500963,5.9663506,5.995081,No ansiedad
26905,-4.6830587,6.081272,6.033388,No ansiedad
26906,-4.644751,6.0142345,6.033388,No ansiedad
26907,-4.6351743,5.9663506,6.0525417,No ansiedad
26908,-4.5681367,5.985504,6.042965,No ansiedad
26909,-4.817134,6.0142345,6.0621185,No ansiedad
26910,-4.6351743,6.0525417,6.090849,No ansiedad
26911,-4.663905,5.947197,6.2249246,No ansiedad
26912,-4.6830587,6.0142345,6.033388,No ansiedad
26913,-4.7309427,5.985504,6.0525417,No ansiedad
26914,-4.759673,6.0525417,6.0525417,No ansiedad
26915,-4.7979803,5.947197,6.167464,No ansiedad
26916,-4.7405195,6.0525417,5.985504,No ansiedad
26917,-4.606444,6.0238113,6.215348,No ansiedad
26918,-4.654328,5.947197,6.196194,No ansiedad
26919,-4.6830587,6.0525417,6.1387334,No ansiedad
26920,-4.55856,6.0621185,6.0716953,No ansiedad
26921,-4.55856,6.0525417,6.0716953,No ansiedad
26922,-4.5872903,6.081272,6.129156,No ansiedad
26923,-4.644751,6.0525417,6.1387334,No ansiedad
26924,-4.6830587,6.0716953,6.129156,No ansiedad
26925,-4.644751,6.0238113,6.0621185,No ansiedad
26926,-4.654328,6.0238113,6.129156,No ansiedad
26927,-4.6255975,6.0621185,6.2345014,No ansiedad
26928,-4.644751,6.1866174,6.196194,No ansiedad
26929,-4.5872903,6.042965,6.129156,No ansiedad
26930,-4.721366,6.1100025,6.301539,No ansiedad
26931,-4.673482,6.167464,6.4260373,No ansiedad
26932,-4.6160207,6.042965,6.090849,No ansiedad
26933,-4.309563,5.985504,6.7133417,No ansiedad
26934,-4.7405195,6.1004257,6.4547677,No ansiedad
26935,-4.7309427,5.861006,6.9719152,No ansiedad
26936,-4.673482,6.0716953,6.090849,No ansiedad
26937,-4.8937483,5.8801594,7.067683,No ansiedad
26938,-4.721366,6.081272,6.167464,No ansiedad
26939,-4.31914,5.93762,6.540959,No ansiedad
26940,-4.4340615,6.167464,6.2728086,No ansiedad
26941,-4.1946416,6.1004257,6.694188,No ansiedad
26942,-4.213795,6.1387334,6.1770406,No ansiedad
26943,-4.501099,6.0142345,6.7612257,No ansiedad
26944,-4.280833,6.081272,6.1195793,No ansiedad
26945,-4.2999864,6.1866174,6.4643445,No ansiedad
26946,-4.453215,6.196194,6.2345014,No ansiedad
26947,-4.2904096,6.1004257,6.799533,No ansiedad
26948,-4.3478703,6.1866174,6.4164605,No ansiedad
26949,-4.232949,6.205771,6.2728086,No ansiedad
26950,-4.213795,6.14831,6.129156,No ansiedad
26951,-4.4340615,6.1195793,6.244078,No ansiedad
26952,-4.261679,6.2823853,6.129156,No ansiedad
26953,-4.3382936,6.1100025,6.646304,No ansiedad
26954,-4.050989,6.205771,6.157887,No ansiedad
26955,-4.232949,6.1100025,6.244078,No ansiedad
26956,-4.3382936,6.3589997,6.1770406,No ansiedad
26957,-4.10845,6.215348,6.1770406,No ansiedad
26958,-4.1180267,6.1866174,6.2728086,No ansiedad
26959,-4.175488,6.14831,6.6079965,No ansiedad
26960,-4.0318356,6.253655,6.1004257,No ansiedad
26961,-4.0797195,6.157887,6.129156,No ansiedad
26962,-3.6966474,6.157887,6.1004257,No ansiedad
26963,-3.9073372,6.2345014,6.1100025,No ansiedad
26964,-3.8881836,6.1770406,6.1004257,No ansiedad
26965,-3.6774938,6.167464,6.042965,No ansiedad
26966,-3.6966474,5.9184666,5.93762,No ansiedad
26967,-3.8786068,6.3589997,6.0621185,No ansiedad
26968,-4.0701427,6.493075,6.196194,No ansiedad
26969,-4.050989,6.2728086,6.14831,No ansiedad
26970,-3.7828386,6.4068837,6.253655,No ansiedad
26971,-3.6966474,6.2249246,4.462792,No ansiedad
26972,-3.7253778,6.3781533,6.081272,No ansiedad
26973,-3.5338416,6.483498,5.841852,No ansiedad
26974,-4.271256,6.0238113,6.933608,No ansiedad
26975,-4.309563,6.1770406,6.789956,No ansiedad
26976,-4.271256,6.081272,6.8569937,No ansiedad
26977,-4.0318356,6.349423,6.3685765,No ansiedad
26978,-4.1371803,6.244078,6.167464,No ansiedad
26979,-4.185065,6.1387334,6.6846113,No ansiedad
26980,-4.2042184,6.157887,6.090849,No ansiedad
26981,-4.0797195,6.2823853,6.6750345,No ansiedad
26982,-3.9264908,6.4547677,6.157887,No ansiedad
26983,-4.2521024,6.129156,6.9527617,No ansiedad
26984,-4.0892963,6.1195793,6.3206925,No ansiedad
26985,-4.1371803,6.2345014,6.090849,No ansiedad
26986,-4.1180267,6.1004257,6.1866174,No ansiedad
26987,-3.9264908,6.4068837,6.3111157,No ansiedad
26988,-4.185065,6.081272,6.215348,No ansiedad
26989,-4.175488,6.0525417,6.339846,No ansiedad
26990,-4.0318356,6.2345014,6.445191,No ansiedad
26991,-4.146757,6.0621185,7.0102224,No ansiedad
26992,-4.223372,6.129156,6.83784,No ansiedad
26993,-3.964798,6.291962,6.1387334,No ansiedad
26994,-3.9456444,6.3589997,6.4068837,No ansiedad
26995,-4.175488,6.0621185,6.2728086,No ansiedad
26996,-4.0892963,6.090849,6.3685765,No ansiedad
26997,-4.1371803,6.0716953,6.9527617,No ansiedad
26998,-4.2999864,6.1387334,6.799533,No ansiedad
26999,-3.9456444,6.339846,6.4643445,No ansiedad
27000,-4.146757,6.090849,6.531382,No ansiedad
27001,-4.223372,6.2249246,6.7133417,No ansiedad
27002,-4.1659107,6.1195793,6.8569937,No ansiedad
27003,-3.9839516,6.244078,6.129156,No ansiedad
27004,-4.0892963,6.129156,6.4739213,No ansiedad
27005,-4.156334,6.0621185,6.435614,No ansiedad
27006,-4.098873,6.2632318,6.129156,No ansiedad
27007,-4.1180267,6.167464,6.4739213,No ansiedad
27008,-4.156334,6.205771,6.4260373,No ansiedad
27009,-3.964798,6.3781533,6.2823853,No ansiedad
27010,-4.1946416,6.081272,6.5218053,No ansiedad
27011,-4.175488,6.215348,6.2728086,No ansiedad
27012,-4.2521024,6.129156,6.531382,No ansiedad
27013,-4.223372,6.1004257,6.4643445,No ansiedad
27014,-4.10845,6.129156,5.985504,No ansiedad
27015,3.2273839,6.540959,-6.2249246,No ansiedad
27016,4.903325,5.7365074,-5.449203,No ansiedad
27017,3.620033,6.5505357,-6.2823853,No ansiedad
27018,3.466804,6.531382,-7.07726,No ansiedad
27019,3.6870706,6.445191,-5.813122,No ansiedad
27020,3.4572272,6.4260373,-6.6367273,No ansiedad
27021,3.6583402,6.655881,-6.4739213,No ansiedad
27022,3.5913026,6.4643445,-5.9759274,No ansiedad
27023,3.6391866,6.3589997,-5.554548,No ansiedad
27024,3.3518825,6.6846113,-6.349423,No ansiedad
27025,3.4859576,6.3589997,-5.6120086,No ansiedad
27026,3.7445314,6.7133417,-6.6367273,No ansiedad
27027,3.4763808,6.8091097,-7.2304893,No ansiedad
27028,3.7062242,6.6367273,-7.019799,No ansiedad
27029,3.8594532,6.6750345,-6.4643445,No ansiedad
27030,3.5434184,6.4547677,-6.531382,No ansiedad
27031,3.5913026,6.445191,-6.291962,No ansiedad
27032,3.7828386,6.7708025,-6.6367273,No ansiedad
27033,3.6487634,6.655881,-6.493075,No ansiedad
27034,3.323152,6.3589997,-5.8801594,No ansiedad
27035,3.5817258,6.4547677,-6.588843,No ansiedad
27036,3.620033,6.5218053,-5.5258174,No ansiedad
27037,3.5913026,6.445191,-6.291962,No ansiedad
27038,3.572149,6.4643445,-6.4547677,No ansiedad
27039,3.466804,6.540959,-7.0006456,No ansiedad
27040,3.7732618,6.4547677,-5.5641246,No ansiedad
27041,3.6391866,6.5122285,-5.9567738,No ansiedad
27042,3.2369606,6.301539,-6.2823853,No ansiedad
27043,3.5913026,6.6175733,-6.8665705,No ansiedad
27044,3.6391866,6.5026517,-6.5122285,No ansiedad
27045,3.6583402,6.5218053,-6.1866174,No ansiedad
27046,3.6487634,6.4164605,-6.789956,No ansiedad
27047,2.8921957,6.6175733,-5.9663506,No ansiedad
27048,3.41892,6.5505357,-6.7612257,No ansiedad
27049,3.821146,6.751649,-6.6175733,No ansiedad
27050,3.7349546,6.4643445,-5.535394,No ansiedad
27051,3.5434184,6.435614,-6.588843,No ansiedad
27052,3.514688,6.4068837,-6.5122285,No ansiedad
27053,4.0892963,6.2345014,-5.5737014,No ansiedad
27054,3.620033,6.4547677,-6.579266,No ansiedad
27055,3.7541082,6.742072,-6.646304,No ansiedad
27056,3.7062242,6.588843,-7.1251445,No ansiedad
27057,2.8634653,6.8761473,-5.209783,No ansiedad
27058,3.6774938,6.742072,-7.7189064,No ansiedad
27059,3.7541082,6.655881,-6.5696893,No ansiedad
27060,3.5913026,6.349423,-5.592855,No ansiedad
27061,3.4380736,6.3589997,-5.707777,No ansiedad
27062,3.5242648,6.4643445,-6.579266,No ansiedad
27063,3.6104562,6.4739213,-5.793968,No ansiedad
27064,3.6966474,6.5218053,-6.6750345,No ansiedad
27065,4.414908,5.9663506,-5.6790466,No ansiedad
27066,3.169923,6.789956,-6.3111157,No ansiedad
27067,3.4859576,6.4068837,-6.349423,No ansiedad
27068,3.7349546,6.6079965,-6.38773,No ansiedad
27069,3.4476504,6.6271505,-7.201759,No ansiedad
27070,2.9592333,6.9048777,-5.2002063,No ansiedad
27071,3.620033,6.5218053,-5.93762,No ansiedad
27072,3.8977604,6.3781533,-6.3781533,No ansiedad
27073,3.7924154,6.6654577,-6.6654577,No ansiedad
27074,3.6008794,6.435614,-6.339846,No ansiedad
27075,3.667917,6.397307,-5.506664,No ansiedad
27076,3.620033,6.4164605,-6.2632318,No ansiedad
27077,2.9017725,6.7803793,-5.5162406,No ansiedad
27078,3.6391866,6.4643445,-6.339846,No ansiedad
27079,3.8498764,6.4164605,-6.2728086,No ansiedad
27080,3.821146,6.7324953,-5.554548,No ansiedad
27081,3.3135753,6.742072,-5.803545,No ansiedad
27082,3.8019924,6.6654577,-5.947197,No ansiedad
27083,3.7541082,6.6750345,-6.0716953,No ansiedad
27084,3.4763808,6.7229185,-6.157887,No ansiedad
27085,3.715801,6.7133417,-5.8705826,No ansiedad
27086,3.6774938,6.694188,-5.899313,No ansiedad
27087,3.2369606,6.5218053,-6.033388,No ansiedad
27088,3.572149,6.7133417,-5.861006,No ansiedad
27089,3.7349546,6.6750345,-5.8226986,No ansiedad
27090,3.5529952,6.531382,-6.4739213,No ansiedad
27091,3.7349546,6.6271505,-5.861006,No ansiedad
27092,3.3901896,6.6175733,-6.1004257,No ansiedad
27093,3.514688,6.789956,-5.746084,No ansiedad
27094,3.7828386,6.7612257,-5.583278,No ansiedad
27095,3.7828386,6.694188,-5.947197,No ansiedad
27096,3.6870706,6.694188,-5.9184666,No ansiedad
27097,3.7062242,6.789956,-5.8705826,No ansiedad
27098,3.821146,6.751649,-5.7269306,No ansiedad
27099,3.466804,6.703765,-6.339846,No ansiedad
27100,3.5529952,6.703765,-6.0238113,No ansiedad
27101,3.4572272,6.7708025,-6.6367273,No ansiedad
27102,3.4093432,6.6846113,-6.0142345,No ansiedad
27103,3.4093432,6.8091097,-6.579266,No ansiedad
27104,3.2082303,6.6750345,-6.38773,No ansiedad
27105,3.763685,6.7324953,-5.66947,No ansiedad
27106,3.4284968,6.7133417,-5.985504,No ansiedad
27107,3.3518825,6.7133417,-5.985504,No ansiedad
27108,3.1890767,6.7324953,-6.253655,No ansiedad
27109,3.7349546,6.6654577,-6.090849,No ansiedad
27110,3.2752678,6.6846113,-6.1770406,No ansiedad
27111,3.4093432,6.8186865,-6.5696893,No ansiedad
27112,3.6391866,6.6846113,-5.8801594,No ansiedad
27113,3.4284968,6.7229185,-5.9280434,No ansiedad
27114,3.4093432,6.7229185,-6.244078,No ansiedad
27115,3.3614593,6.799533,-6.3685765,No ansiedad
27116,3.9552212,6.981492,-5.707777,No ansiedad
27117,3.667917,6.655881,-5.841852,No ansiedad
27118,3.3806129,6.789956,-6.042965,No ansiedad
27119,3.3327289,6.7229185,-6.0142345,No ansiedad
27120,3.4476504,6.742072,-6.090849,No ansiedad
27121,3.265691,6.703765,-6.3589997,No ansiedad
27122,3.3806129,6.6846113,-6.1004257,No ansiedad
27123,3.4284968,6.703765,-5.947197,No ansiedad
27124,3.4763808,6.7324953,-6.3302693,No ansiedad
27125,3.3423057,6.588843,-6.0716953,No ansiedad
27126,3.3518825,6.8282633,-5.899313,No ansiedad
27127,3.265691,6.7324953,-6.1100025,No ansiedad
27128,3.4284968,6.7612257,-6.483498,No ansiedad
27129,3.5051112,6.8569937,-6.349423,No ansiedad
27130,3.763685,6.7324953,-6.090849,No ansiedad
27131,3.9456444,6.9623384,-5.755661,No ansiedad
27132,3.323152,6.7133417,-6.033388,No ansiedad
27133,3.2848446,6.6079965,-5.9759274,No ansiedad
27134,3.4284968,6.7324953,-6.14831,No ansiedad
27135,3.6583402,6.895301,-5.947197,No ansiedad
27136,3.3614593,6.751649,-6.4068837,No ansiedad
27137,3.7541082,6.9240313,-5.8705826,No ansiedad
27138,3.4859576,6.6846113,-6.0142345,No ansiedad
27139,3.5434184,6.847417,-6.349423,No ansiedad
27140,3.4476504,6.7229185,-5.90889,No ansiedad
27141,3.2752678,6.694188,-6.3589997,No ansiedad
27142,3.3614593,6.9048777,-5.7269306,No ansiedad
27143,3.2752678,6.7803793,-6.38773,No ansiedad
27144,3.1986535,6.694188,-6.14831,No ansiedad
27145,3.466804,7.07726,-6.042965,No ansiedad
27146,3.4763808,6.9623384,-6.0621185,No ansiedad
27147,3.3806129,6.799533,-6.1100025,No ansiedad
27148,3.3997664,6.7324953,-6.301539,No ansiedad
27149,3.7924154,6.933608,-5.755661,No ansiedad
27150,3.371036,6.6750345,-6.042965,No ansiedad
27151,3.6008794,6.8282633,-5.889736,No ansiedad
27152,3.3901896,6.847417,-6.5696893,No ansiedad
27153,3.4859576,6.789956,-5.9567738,No ansiedad
27154,3.3518825,6.6846113,-6.081272,No ansiedad
27155,3.6487634,6.751649,-5.6215854,No ansiedad
27156,3.7828386,6.8761473,-5.841852,No ansiedad
27157,3.9839516,6.991069,-5.66947,No ansiedad
